ID,Name,Age,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Rating
191202,N. Matić,29,84,Left,3,3,3,6'4,187lbs,71,64,74,84,73,80,72,67,83,79,52,59,44,83,50,83,67,84,85,75,80,86,69,73,64,84,83,84,75,7,15,12,14,9,84
190941,L. Hrádecký,28,84,Right,2,3,1,6'4,187lbs,11,11,11,15,9,10,11,15,20,20,38,44,43,83,39,14,69,34,55,14,31,18,9,53,20,48,10,10,13,85,79,68,82,88,84
190584,Illarramendi,28,84,Right,2,3,4,5'10,165lbs,68,72,51,86,58,78,76,68,82,83,66,57,71,84,75,69,63,77,68,76,76,87,79,86,50,79,69,83,80,15,7,11,14,12,84
188377,K. Walker,28,84,Right,3,2,2,6'0,154lbs,81,51,74,78,57,79,76,71,67,78,86,93,67,83,72,86,83,89,75,69,78,81,67,69,63,75,78,84,83,12,6,16,15,8,84
186942,I. Gündoğan,27,84,Right,3,4,4,5'11,176lbs,74,73,50,88,75,85,81,74,83,86,67,68,78,85,78,77,61,69,72,73,70,77,79,86,76,87,73,68,64,11,14,5,5,13,84
185020,José Callejón,31,84,Right,3,3,3,5'10,161lbs,82,78,65,80,84,82,73,65,51,85,88,89,85,82,80,78,73,91,55,80,54,40,88,78,62,79,64,32,32,8,5,14,11,11,84
183898,A. Di María,30,84,Left,4,2,5,5'11,152lbs,83,72,51,82,77,86,84,82,79,85,85,84,92,80,77,83,72,73,60,77,73,38,82,82,73,82,35,59,56,10,7,11,12,11,84
181783,M. Mandžukić,32,84,Right,3,3,3,6'3,187lbs,72,84,90,75,86,76,64,49,67,77,67,73,67,86,53,80,85,83,85,60,88,66,90,74,76,80,59,64,64,10,8,5,8,15,84
180403,Willian,29,84,Right,3,4,4,5'9,172lbs,76,77,31,80,59,88,82,83,77,84,91,86,89,82,79,79,41,85,60,81,44,55,80,83,70,79,43,57,51,14,12,13,7,13,84
178750,Sergio Asenjo,29,85,Right,2,3,1,6'2,192lbs,24,14,13,39,15,15,23,22,39,14,59,54,62,79,58,24,73,41,73,13,20,22,12,46,15,64,24,15,14,85,83,77,82,84,84
178562,E. Banega,30,84,Right,3,4,4,5'9,157lbs,80,66,49,88,65,84,83,81,87,86,68,64,79,77,83,74,57,74,67,78,73,76,75,88,78,80,75,69,64,13,8,7,7,10,84
177413,A. Witsel,29,84,Right,3,4,4,6'2,179lbs,69,71,80,89,77,78,69,68,79,84,67,74,78,84,60,78,76,86,82,74,82,80,75,79,81,89,80,79,85,5,7,7,10,7,84
177388,D. Payet,31,84,Right,3,4,4,5'9,170lbs,87,78,59,84,77,86,90,84,80,90,75,72,79,75,80,80,48,73,72,82,57,37,79,87,74,82,32,36,39,11,15,9,14,12,84
176769,Jonas,34,84,Right,3,5,3,5'11,163lbs,70,88,84,76,85,84,85,77,75,88,65,64,77,85,69,84,69,66,63,85,61,34,87,83,84,87,31,36,25,12,11,7,8,5,84
172879,Sokratis,30,84,Right,3,2,2,6'1,187lbs,47,44,85,60,46,58,29,35,51,58,64,73,60,81,64,77,86,69,86,48,88,77,49,45,24,82,85,87,85,6,8,5,12,5,84
167628,S. Ruffier,31,84,Right,3,3,1,6'2,205lbs,11,11,12,33,13,12,17,12,34,15,45,50,51,78,55,21,72,37,76,11,31,25,12,49,25,66,13,12,11,82,84,77,85,82,84
167397,Falcao,32,84,Right,3,4,3,5'10,159lbs,55,86,89,79,84,75,83,73,58,82,69,66,76,85,75,79,91,68,75,80,75,41,88,70,81,87,39,42,19,10,13,6,9,5,84
163587,K. Schmeichel,31,84,Right,2,3,1,6'2,196lbs,18,12,16,44,15,12,13,15,46,40,59,60,62,81,47,36,60,34,64,14,35,20,13,59,26,67,14,14,13,82,77,82,80,88,84
157481,Raúl Albiol,32,84,Right,3,3,2,6'3,181lbs,38,27,77,74,31,59,53,45,72,71,54,53,53,82,56,65,77,55,82,53,81,86,30,57,37,75,89,87,85,8,6,5,9,8,84
143076,A. Gómez,30,84,Right,3,4,4,5'5,150lbs,82,76,38,82,72,89,79,79,74,87,94,86,92,83,94,76,70,75,48,79,56,40,81,85,72,84,50,30,34,8,11,12,9,6,84
137186,A. Barzagli,37,84,Right,3,3,2,6'2,192lbs,40,21,72,65,35,64,50,31,65,65,61,77,52,80,64,54,81,53,83,39,66,90,28,62,60,88,94,90,82,4,2,4,2,4,84
20775,Quaresma,34,84,Right,3,4,5,5'9,148lbs,92,67,41,79,80,89,94,73,75,88,84,82,91,78,84,79,63,65,55,80,74,24,78,84,74,80,29,17,13,12,14,10,5,15,84
9014,A. Robben,34,84,Left,4,2,4,5'11,176lbs,80,85,51,82,86,89,90,81,71,88,83,76,87,85,90,86,60,64,67,86,47,37,84,80,78,85,30,26,26,10,8,11,5,15,84
231443,O. Dembélé,21,92,Left,3,5,4,5'10,148lbs,78,78,43,78,76,90,78,64,70,83,93,92,90,82,85,83,59,73,46,70,54,36,79,84,75,75,42,30,33,6,6,14,10,13,83
230666,Gabriel Jesus,21,92,Right,2,3,4,5'9,161lbs,66,84,74,76,72,86,76,54,66,85,87,85,92,86,91,78,77,84,68,73,73,32,88,77,78,82,53,23,19,13,8,6,6,15,83
230481,Ronaldo Cabrais,26,83,Right,1,4,4,5'10,165lbs,83,74,64,83,76,85,86,78,82,83,88,87,85,84,76,82,64,86,70,78,62,40,82,83,77,81,24,35,33,12,12,13,15,13,83
230375,Josué Chiamulera,26,83,Right,1,3,2,6'1,176lbs,40,38,83,74,44,56,45,49,61,70,83,78,77,85,68,53,69,76,73,41,88,84,38,42,56,71,85,87,82,16,15,13,15,10,83
230294,Louri Beretta,26,83,Right,1,3,4,6'2,183lbs,56,85,83,73,82,75,59,67,47,74,79,83,55,84,55,85,84,56,87,82,65,32,83,58,77,79,26,27,24,8,11,20,19,20,83
225850,P. Kimpembe,22,89,Left,2,3,3,6'2,176lbs,62,31,79,79,33,58,50,32,75,78,75,78,74,79,65,55,77,80,84,39,85,83,39,60,50,80,80,83,83,7,8,14,15,9,83
220971,N. Keïta,23,88,Right,2,4,4,5'8,141lbs,62,74,42,88,71,88,64,70,78,88,78,60,89,82,90,76,53,82,58,73,78,75,74,81,58,79,68,62,61,7,14,15,14,9,83
219683,C. Tolisso,23,88,Right,2,3,3,5'11,179lbs,67,75,82,84,62,77,66,73,86,81,75,66,75,83,74,82,90,87,77,81,81,76,79,80,70,74,75,78,71,7,10,14,9,14,83
213565,T. Lemar,22,89,Left,3,2,4,5'7,137lbs,83,75,54,84,78,85,85,81,75,86,86,84,87,80,86,79,71,79,63,76,63,66,77,85,68,80,55,59,63,11,15,13,7,14,83
213345,K. Coman,22,87,Right,2,3,5,5'10,157lbs,81,76,52,77,77,88,84,70,63,83,95,93,87,81,84,77,75,76,61,73,36,23,79,75,70,75,29,17,15,5,3,5,3,5,83
213331,J. Tah,22,88,Right,2,4,2,6'5,214lbs,35,20,80,74,24,55,30,27,69,64,64,77,48,82,44,44,72,63,93,25,76,80,27,61,38,75,80,88,84,11,8,7,9,14,83
212523,Anderson Talisca,24,90,Left,2,4,4,6'3,176lbs,78,80,77,81,76,82,86,87,79,84,77,76,76,79,65,84,58,76,72,88,67,58,86,81,71,74,55,62,42,13,11,13,12,10,83
212188,T. Werner,22,87,Right,3,4,3,5'11,165lbs,69,87,76,77,82,83,62,56,55,84,93,93,81,86,76,74,78,83,59,67,63,37,85,61,72,74,39,20,19,9,9,8,15,9,83
210008,A. Rabiot,23,87,Left,2,3,3,6'4,176lbs,70,69,77,85,72,79,73,59,83,83,73,74,79,83,72,80,73,82,80,79,76,80,76,80,69,82,70,81,75,9,12,9,7,15,83
209658,L. Goretzka,23,88,Right,3,4,3,6'2,174lbs,75,72,75,84,68,81,76,75,79,83,84,79,76,83,70,77,67,86,70,78,80,83,77,82,60,80,70,79,78,13,8,15,11,9,83
208808,Q. Promes,26,84,Right,2,4,5,5'9,159lbs,79,86,60,78,69,84,75,76,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32,10,13,6,7,13,83
208670,H. Ziyech,25,86,Left,3,2,4,5'11,143lbs,84,68,53,86,77,83,90,78,89,83,76,74,85,82,78,80,38,86,59,75,71,62,75,88,73,83,52,66,36,11,7,11,8,14,83
208618,Lucas Vázquez,27,83,Right,2,4,4,5'8,154lbs,86,73,52,83,54,82,82,75,75,83,84,79,79,85,84,82,68,90,57,80,65,44,81,83,56,75,42,50,44,9,16,9,9,7,83
208418,Y. Carrasco,24,86,Right,3,4,4,5'11,161lbs,78,79,53,77,68,88,81,78,71,87,89,87,88,83,71,84,68,74,59,75,61,18,81,71,74,75,58,39,26,9,11,9,10,10,83
208093,Gerard Moreno,26,85,Left,1,4,4,5'11,170lbs,61,83,80,78,79,78,71,56,56,81,77,80,70,82,69,81,72,72,74,77,55,40,83,58,73,72,43,41,41,15,12,7,12,10,83
207863,Felipe,29,83,Right,3,3,2,6'3,190lbs,45,39,81,74,44,57,32,30,67,62,60,67,52,77,57,46,90,78,86,41,92,81,34,50,47,75,85,85,79,9,11,14,9,7,83
207410,M. Kovačić,24,89,Right,3,4,4,5'9,172lbs,73,62,42,87,76,88,78,68,82,89,84,74,81,70,85,79,63,82,65,75,77,78,69,88,59,72,69,75,63,9,5,6,7,7,83
206585,Kepa,23,91,Right,1,4,1,6'1,187lbs,25,11,17,32,18,10,25,19,36,16,34,33,41,79,39,25,71,37,51,14,18,21,15,55,24,63,19,18,16,84,80,76,80,84,83
206545,Manu Trigueros,26,84,Right,2,4,4,5'10,165lbs,72,71,74,86,63,80,80,69,83,83,68,65,76,82,72,81,77,77,63,80,71,69,77,84,65,73,70,73,60,9,14,12,7,8,83
206113,S. Gnabry,22,88,Right,2,4,4,5'9,165lbs,74,81,46,79,83,87,64,62,68,83,92,90,87,80,88,85,64,68,68,81,63,38,80,74,68,74,45,48,45,14,10,10,9,7,83
204935,J. Pickford,24,88,Left,1,4,1,6'1,170lbs,17,19,15,55,20,14,18,16,55,40,53,44,55,83,55,31,72,45,70,13,30,24,18,68,41,69,16,20,12,83,78,88,81,86,83
204639,S. Savić,27,86,Right,2,3,2,6'2,174lbs,35,34,85,72,27,47,34,28,69,68,55,61,61,82,49,43,87,58,77,31,83,84,29,41,37,75,86,83,84,14,13,14,13,12,83
203574,J. Stones,24,87,Right,2,4,3,6'2,154lbs,62,29,83,81,27,69,47,29,74,80,67,71,61,82,59,46,75,79,77,38,79,81,48,67,44,80,85,85,82,7,15,11,10,8,83
202651,Suso,24,86,Left,3,3,4,5'9,154lbs,84,70,50,86,72,88,87,80,75,89,83,77,86,78,84,78,50,77,56,87,23,20,76,84,72,76,50,23,18,15,15,9,8,9,83
202166,J. Draxler,24,86,Right,3,5,4,6'2,170lbs,83,78,65,84,84,88,78,76,79,89,78,77,80,83,75,86,75,69,66,82,48,66,79,84,63,83,39,64,44,11,13,5,13,8,83
201995,Felipe Anderson,25,85,Right,3,4,4,5'9,154lbs,79,71,44,80,68,90,71,69,74,88,93,89,89,74,88,83,38,72,53,84,67,69,73,79,53,82,47,60,54,12,10,9,5,7,83
200949,Lucas Moura,25,84,Right,3,3,4,5'9,154lbs,75,78,50,77,70,88,69,74,74,81,94,90,94,76,90,79,77,75,59,76,72,50,80,74,74,80,31,43,51,9,10,14,7,14,83
200888,Danilo Pereira,26,86,Right,3,3,3,6'2,183lbs,50,61,78,82,55,76,48,53,79,78,63,68,58,76,60,76,67,83,89,65,85,84,69,73,52,84,83,84,75,9,7,13,14,15,83
200724,Nacho Fernández,28,85,Right,2,4,2,5'11,168lbs,70,32,82,80,38,55,55,37,61,78,70,79,60,79,68,54,81,78,79,28,78,81,37,53,45,73,75,86,85,12,7,10,15,7,83
200316,T. Horn,25,87,Left,2,3,1,6'4,198lbs,19,13,14,35,14,20,12,15,32,22,45,51,50,80,31,22,64,31,67,17,41,22,15,55,21,20,14,13,12,83,80,83,82,86,83
199914,Allan,27,83,Right,2,3,4,5'9,163lbs,70,72,59,85,56,82,65,49,77,80,81,74,82,86,80,70,70,95,77,66,87,86,79,79,53,79,85,85,83,13,13,5,5,8,83
199845,F. Acerbi,30,83,Left,2,3,3,6'4,194lbs,25,37,80,73,39,65,62,56,77,72,65,55,33,81,35,75,68,81,83,60,73,85,20,65,72,85,87,87,85,11,9,9,13,11,83
199564,Sergi Roberto,26,86,Right,3,3,4,5'10,150lbs,85,63,72,86,50,78,74,60,78,83,78,79,69,80,74,65,47,85,69,66,68,81,69,83,57,76,75,83,83,14,16,11,15,10,83
198329,Rodrigo,27,84,Left,2,3,4,6'0,170lbs,72,78,80,78,77,82,83,67,58,82,88,91,84,80,77,83,78,78,72,76,60,31,83,74,77,77,44,41,40,7,13,10,11,5,83
197965,Pizzi,28,83,Right,3,4,3,5'10,159lbs,79,76,45,83,77,80,83,76,84,82,82,73,77,81,77,75,67,86,59,78,68,70,84,85,76,85,66,66,52,15,14,9,9,15,83
195365,K. Kampl,27,83,Right,2,4,3,5'10,148lbs,72,63,34,84,68,86,78,75,79,84,84,71,91,84,80,69,67,88,47,73,64,75,73,82,64,83,65,64,59,13,11,7,6,16,83
194404,Neto,28,84,Right,2,2,1,6'3,185lbs,11,15,14,36,12,19,12,13,41,24,53,49,59,79,49,28,80,39,63,20,40,15,11,42,22,64,17,14,15,85,79,79,78,82,83
193698,O. Baumann,28,84,Right,2,1,1,6'2,181lbs,14,11,16,30,11,19,12,11,25,17,47,51,45,81,43,21,73,39,69,13,32,21,10,41,22,52,15,18,14,82,82,70,82,85,83
193474,I. Gueye,28,83,Right,2,3,3,5'9,146lbs,60,50,69,80,32,75,33,61,72,79,76,72,80,81,80,80,87,89,70,66,84,87,67,67,54,80,84,89,84,8,6,8,12,13,83
192883,H. Mkhitaryan,29,83,Right,3,5,4,5'10,165lbs,77,74,53,80,81,84,83,64,71,86,84,78,87,79,85,85,69,83,62,73,69,64,82,84,72,76,41,53,55,5,11,14,5,7,83
192638,Marcos Alonso,27,84,Left,2,3,3,6'2,192lbs,85,68,83,84,70,79,85,86,73,83,69,76,64,84,58,84,71,90,76,77,75,79,79,69,64,76,79,82,79,9,7,13,9,12,83
192593,D. Subašić,33,83,Right,3,2,1,6'3,185lbs,11,10,13,24,13,11,24,57,26,19,51,54,42,78,37,24,75,32,80,14,31,20,15,52,23,65,14,14,13,82,80,79,82,84,83
190547,K. Glik,30,83,Right,3,2,2,6'3,176lbs,29,27,85,63,17,51,35,26,59,59,50,52,34,78,51,57,81,67,90,20,86,83,24,23,39,79,82,85,82,10,14,5,8,10,83
189712,K. Strootman,28,83,Left,3,3,3,6'1,176lbs,74,68,68,87,63,75,75,70,84,84,65,66,65,83,68,81,53,79,81,70,86,83,78,79,77,85,75,84,75,7,12,11,6,7,83
189068,B. Dost,29,83,Right,3,3,2,6'5,196lbs,38,87,94,73,85,68,61,30,37,74,49,54,32,85,32,82,51,82,92,72,70,39,89,68,88,81,38,45,26,6,12,15,11,8,83
188152,Oscar,26,84,Right,3,3,4,5'10,146lbs,74,76,54,86,63,78,77,75,82,84,75,72,86,81,80,80,64,76,38,77,43,45,79,83,68,75,66,52,47,12,10,15,12,12,83
186627,M. Balotelli,27,83,Right,4,4,4,6'2,194lbs,68,85,67,78,78,81,78,78,66,85,76,82,71,68,50,89,74,66,86,79,70,30,79,74,92,81,10,22,20,2,2,2,4,2,83
185221,Luiz Gustavo,30,83,Left,3,3,3,6'2,172lbs,63,48,72,79,54,68,42,60,77,73,65,64,65,83,62,80,76,85,81,73,88,83,53,69,58,79,82,84,86,10,6,11,12,13,83
184942,Giuliano,28,83,Right,2,3,4,5'8,150lbs,77,79,59,82,65,84,67,71,79,84,85,79,85,81,85,78,61,82,74,76,71,42,81,80,79,82,49,43,38,16,11,13,9,8,83
179944,David Luiz,31,83,Right,4,3,3,6'2,190lbs,68,55,81,77,63,66,70,76,77,79,59,62,69,75,56,79,78,66,79,73,85,85,54,69,75,77,79,83,82,11,12,10,7,14,83
179783,R. Fährmann,29,84,Right,2,1,1,6'6,216lbs,14,11,15,25,11,15,18,11,26,24,38,47,39,83,36,24,72,32,79,9,36,23,11,42,21,61,10,12,10,83,81,52,82,87,83
178088,Juan Mata,30,83,Left,3,3,4,5'7,139lbs,83,78,56,85,71,82,84,86,79,88,69,62,84,85,89,75,70,71,37,72,50,39,83,85,81,87,42,31,21,9,10,14,5,8,83
178086,Adán,31,83,Left,2,2,1,6'3,203lbs,12,11,23,34,15,12,11,12,43,15,56,54,55,77,51,25,71,32,77,12,41,20,11,42,25,63,20,14,18,81,84,78,84,83,83
178005,Rui Patrício,30,83,Left,3,2,1,6'3,185lbs,12,12,11,31,17,20,10,16,30,23,53,57,61,80,54,38,79,45,77,11,39,22,13,64,32,66,14,13,11,85,81,80,79,82,83
177683,Y. Sommer,29,84,Right,3,4,1,6'0,174lbs,13,13,10,40,8,15,12,13,31,25,48,54,55,80,58,23,73,45,68,12,38,21,15,58,24,57,9,19,12,78,84,80,80,85,83
177610,Javi Martínez,29,83,Right,3,3,2,6'4,190lbs,60,43,87,77,58,60,46,45,74,74,49,53,53,83,48,76,85,74,84,62,90,87,51,75,52,80,85,86,86,5,12,9,11,8,83
177457,L. Bender,29,83,Right,3,3,2,6'1,179lbs,69,59,78,79,57,72,49,47,74,75,66,67,65,83,63,74,77,86,76,71,79,86,69,76,52,83,88,86,82,12,6,7,12,7,83
176266,Lucas Leiva,31,83,Right,3,3,3,5'10,172lbs,63,62,72,82,59,77,74,47,81,78,67,67,78,82,80,77,82,80,67,66,80,87,66,81,61,86,82,82,78,10,8,8,5,6,83
163705,S. Mandanda,33,83,Right,3,3,1,6'1,181lbs,14,13,13,37,13,15,13,12,28,17,53,43,52,80,36,24,74,31,61,11,37,23,11,55,11,64,13,15,13,86,81,70,79,84,83
162895,Cesc Fàbregas,31,83,Right,4,3,3,5'10,170lbs,85,72,74,90,81,79,78,81,89,85,56,54,62,81,75,77,63,56,61,70,45,50,72,91,78,92,64,59,58,6,10,8,15,15,83
162240,M. Dembélé,30,83,Left,3,2,4,6'1,181lbs,65,66,70,86,73,89,65,55,80,89,72,72,79,83,76,81,75,70,89,70,79,82,70,80,63,90,75,82,70,16,14,11,16,14,83
156616,F. Ribéry,35,83,Right,4,4,5,5'7,159lbs,80,74,41,83,79,84,83,81,74,87,78,78,84,83,90,75,34,58,60,71,51,33,77,84,78,85,31,25,26,15,6,9,7,10,83
104389,R. Jarstein,33,83,Right,2,4,1,6'3,181lbs,18,13,16,34,16,11,10,14,34,23,40,46,35,76,45,21,59,31,70,18,34,19,15,37,13,55,12,11,13,79,82,76,86,84,83
53302,D. De Rossi,34,83,Right,3,4,2,6'0,183lbs,57,50,81,81,74,64,62,71,80,77,63,67,64,80,72,81,77,74,81,72,84,87,55,71,75,87,90,82,80,10,7,13,10,9,83
24630,Pepe Reina,35,83,Right,3,3,1,6'2,203lbs,11,14,13,19,11,10,11,11,22,23,50,63,50,82,60,24,73,34,72,15,32,22,13,65,24,64,20,22,24,80,83,82,82,82,83
236583,J. Pavlenka,26,85,Right,1,3,1,6'5,179lbs,11,16,14,28,19,12,10,14,17,19,35,37,39,78,27,21,36,20,68,17,22,13,14,25,18,39,12,10,14,85,78,68,78,85,82
235243,M. de Ligt,18,91,Right,2,4,2,6'2,196lbs,57,53,81,75,40,65,48,55,72,73,62,72,56,77,59,79,80,74,87,64,79,79,44,63,40,77,84,84,79,12,11,11,12,10,82
231866,Rodri,22,87,Right,1,3,4,6'3,181lbs,63,64,75,83,59,77,65,54,80,82,70,66,69,79,72,70,69,86,75,76,63,80,75,83,46,78,71,80,74,10,10,7,14,8,82
230658,Arthur,21,90,Right,1,3,4,5'7,161lbs,70,72,58,85,63,82,68,60,80,83,68,70,79,81,86,76,83,78,62,74,73,75,77,82,69,84,65,76,70,6,13,13,11,12,82
230621,G. Donnarumma,19,93,Right,3,3,1,6'5,198lbs,12,12,12,34,8,28,12,14,24,28,46,54,64,74,38,24,72,34,72,18,30,26,14,50,24,68,20,14,16,88,78,72,78,88,82
230258,Rosberto Dourado,30,82,Right,1,4,2,5'9,154lbs,61,53,70,82,57,77,54,57,78,76,80,81,72,80,80,60,43,93,68,59,75,82,58,77,77,81,83,86,80,15,14,14,10,9,82
230225,Juiano Mestres,34,82,Right,1,3,2,5'11,181lbs,40,56,83,67,63,60,72,58,58,64,68,74,61,78,63,74,91,76,79,61,86,82,58,50,62,70,77,85,84,18,12,14,11,18,82
230168,Raphaelito Anjos,30,82,Right,1,2,1,6'3,187lbs,10,8,11,18,8,9,9,18,16,21,41,42,34,82,41,21,67,29,79,7,34,23,27,71,14,67,20,17,13,79,84,77,83,78,82
227055,Gelson Martins,23,87,Right,3,3,5,5'8,159lbs,81,66,51,78,74,85,82,60,55,83,95,94,94,83,92,72,65,87,48,69,60,43,82,79,66,85,54,46,36,12,9,7,6,9,82
224411,Gonçalo Guedes,21,86,Right,1,3,4,5'10,150lbs,76,75,60,77,71,86,76,70,68,81,89,90,85,80,78,81,65,81,62,77,67,50,77,77,69,80,24,34,30,9,12,11,9,9,82
223959,L. Torreira,22,87,Right,2,3,3,5'6,141lbs,74,50,55,83,65,78,66,76,77,81,81,74,83,79,93,78,52,85,66,74,85,87,65,74,48,78,84,84,75,5,5,13,7,9,82
222737,Malcom,21,89,Left,2,4,4,5'8,163lbs,79,75,57,82,71,85,77,81,73,85,87,82,92,80,84,85,58,74,64,85,53,26,79,83,68,78,21,28,17,8,14,15,7,9,82
221087,Pau López,23,87,Left,1,3,1,6'2,170lbs,24,19,15,38,17,18,23,21,41,16,45,52,40,74,57,21,68,42,52,18,39,16,20,62,25,62,19,20,11,81,82,79,83,81,82
220814,L. Hernández,22,88,Left,1,3,3,6'0,168lbs,78,42,83,80,38,65,53,28,63,79,80,84,70,80,67,62,83,82,76,47,86,81,57,61,34,76,76,83,86,10,7,8,14,10,82
220440,C. Lenglet,23,88,Left,1,4,2,6'1,179lbs,36,23,78,78,24,60,25,27,69,76,72,73,62,79,60,58,79,73,80,35,80,82,47,60,43,74,85,82,81,10,10,9,12,7,82
216354,A. Kramarić,27,83,Right,2,4,4,5'10,161lbs,75,86,69,79,84,87,79,74,53,86,78,72,82,81,82,82,69,76,68,80,73,21,84,66,88,79,35,20,26,8,14,14,7,15,82
216267,A. Robertson,24,87,Left,1,2,3,5'10,141lbs,86,57,63,76,32,76,74,30,68,78,81,86,78,81,74,67,59,89,66,60,78,80,66,74,55,73,80,81,78,11,8,10,7,14,82
216194,Dani García,28,83,Right,2,3,3,5'11,176lbs,55,51,46,86,52,66,61,57,81,81,53,35,67,72,72,74,65,88,75,58,88,82,60,76,58,71,72,81,77,6,14,14,6,11,82
212404,F. Bernardeschi,24,87,Left,2,3,5,6'1,170lbs,82,70,50,82,74,86,82,80,72,87,83,83,85,80,79,82,49,80,63,82,52,66,78,80,72,83,65,46,42,14,15,10,13,12,82
212194,J. Brandt,22,88,Right,2,4,4,6'1,185lbs,77,78,42,82,66,87,72,59,69,85,78,84,82,80,78,80,63,73,69,78,42,29,78,83,54,69,38,20,24,11,16,11,8,9,82
211320,D. Rugani,23,86,Right,2,3,2,6'3,185lbs,40,33,80,65,35,64,45,25,59,65,56,67,59,78,53,58,81,67,79,39,72,86,28,50,36,70,87,86,82,5,10,5,5,5,82
210617,Samu Castillejo,23,86,Left,2,2,4,6'0,148lbs,81,77,43,80,58,85,78,75,77,83,85,86,83,82,78,78,63,55,50,73,48,50,81,81,59,71,45,43,25,13,16,15,8,14,82
210514,João Cancelo,24,88,Right,2,3,4,6'0,163lbs,85,58,64,78,62,84,83,69,75,83,91,91,78,82,74,80,73,89,66,66,73,77,78,74,46,77,79,79,79,6,9,15,14,14,82
210413,A. Romagnoli,23,89,Left,2,3,2,6'2,172lbs,36,30,76,70,28,65,36,24,69,69,63,69,60,78,53,64,78,75,81,46,84,85,31,40,34,76,88,85,81,9,14,12,8,9,82
209989,T. Partey,25,88,Right,1,3,3,6'1,170lbs,58,63,68,85,53,78,62,58,79,81,73,76,72,77,53,79,84,87,81,75,76,79,60,73,46,75,80,83,80,11,13,9,9,7,82
209297,Fred,25,84,Left,1,4,4,5'7,141lbs,67,74,55,85,70,79,70,72,80,86,77,79,84,82,87,76,83,87,61,76,73,80,69,76,65,82,76,78,69,7,16,15,11,15,82
208830,J. Vardy,31,82,Right,3,3,3,5'10,163lbs,64,85,69,65,82,76,60,57,48,76,89,91,75,88,76,85,76,86,67,67,92,49,85,72,81,82,56,52,51,15,14,7,15,11,82
208596,A. Belotti,24,87,Right,3,5,3,5'11,159lbs,42,88,84,68,80,78,64,56,42,75,78,79,79,76,75,81,83,83,84,67,83,31,85,61,77,75,55,23,32,13,7,12,14,7,82
208448,E. Forsberg,26,83,Right,2,4,4,5'10,163lbs,84,70,45,85,67,82,81,77,69,87,76,70,81,82,82,73,53,74,62,74,62,43,75,83,66,77,35,26,17,13,7,9,15,11,82
207494,J. Lingard,25,83,Right,2,3,4,5'9,137lbs,74,78,64,78,70,83,80,63,66,83,84,82,86,83,86,80,63,87,53,80,73,53,86,82,65,84,65,50,44,14,10,8,13,9,82
207471,F. Vázquez,29,82,Left,2,3,4,6'1,181lbs,73,74,68,84,81,86,79,68,78,87,58,62,69,78,39,76,44,61,79,84,78,54,77,84,67,80,46,40,37,14,15,13,9,7,82
205678,E. Višća,28,82,Right,2,4,4,5'8,139lbs,80,80,45,78,74,82,74,60,69,82,90,89,93,80,88,79,69,84,58,77,47,49,80,73,75,78,55,40,40,8,14,14,12,16,82
205452,A. Rüdiger,25,84,Right,2,3,2,6'3,187lbs,68,27,80,75,34,59,35,56,72,69,67,78,59,82,50,70,73,60,82,41,88,80,33,57,40,72,82,85,82,14,15,10,12,8,82
203551,A. Florenzi,27,83,Right,3,3,4,5'8,148lbs,77,70,72,77,87,78,73,79,75,79,86,84,87,80,82,82,74,90,67,82,79,78,82,76,76,79,76,79,78,9,8,10,11,10,82
203263,H. Maguire,25,85,Right,1,3,2,6'4,220lbs,44,43,87,77,41,70,38,46,72,76,39,53,52,79,58,68,74,68,89,45,84,78,60,60,44,79,81,84,81,14,16,9,14,9,82
202371,T. Meunier,26,83,Right,2,4,3,6'3,198lbs,83,76,75,82,79,75,74,56,74,82,74,81,63,80,49,77,72,92,85,78,73,76,80,71,65,78,77,82,80,8,13,15,6,9,82
201956,S. Sané,27,82,Right,2,3,3,6'5,187lbs,57,38,88,73,26,64,33,58,71,70,62,62,60,79,37,77,47,69,88,55,84,83,48,62,43,78,78,90,78,14,7,10,13,16,82
201455,G. Kondogbia,25,85,Left,2,2,4,6'2,176lbs,65,69,75,81,59,78,62,56,79,82,69,76,76,84,67,86,83,85,91,80,86,84,78,78,45,82,79,83,82,15,10,10,8,10,82
201400,Rafinha,25,87,Left,2,4,4,5'9,157lbs,72,73,55,86,76,87,75,61,76,84,71,70,80,79,80,79,73,67,66,82,44,70,77,81,67,80,68,74,66,11,6,15,13,7,82
201305,Gabriel Paulista,27,83,Right,2,2,2,6'2,174lbs,67,42,81,74,48,60,57,46,69,69,71,74,69,80,67,61,83,72,82,50,82,82,51,65,51,71,82,83,83,15,6,15,15,7,82
201153,Morata,25,85,Right,3,4,3,6'2,187lbs,73,80,86,78,80,83,76,44,51,82,76,86,66,79,60,80,84,68,78,72,56,24,85,76,70,76,37,14,20,4,5,4,4,5,82
